text,label,label_name,label_cn
此刻，每次看见你，心里就涌出一股暖意。,2,love,爱
和喜欢的人一起看了电影，好美满。,1,joy,快乐
忍不住，今天被领导表扬了，走路都带风，也许这就是生活吧。,1,joy,快乐
此刻，和你在一起，时间好像过得特别快，不知道这算不算正常。,2,love,爱
走在路上突然有流浪狗围着我转，真的不知道该怎么办。,4,fear,恐惧
生活里处处都是惊喜，确实很幸福。,1,joy,快乐
这简直刷新了我的认知，真是大开眼界，好希望有人能理解我。,5,surprise,惊讶
半夜听到有人在窗外走动，但又无能为力。,4,fear,恐惧
又失去了一个重要的人，心里好空，就是这样，没什么。,0,sadness,悲伤
爱你这件事，我已经习以为常，却从不厌倦。,2,love,爱
你为我做的那些事情让我相信了爱情！,2,love,爱
被人出卖了还被说是朋友，什么朋友。,3,anger,愤怒
突然，我已经忍了很久了，再也忍不下去了，大概就是这个感受。,3,anger,愤怒
昨天，最深的恐惧，往往来自于最真实的担忧，只能默默承受。,4,fear,恐惧
你为我真的做的那些事情让我相信了爱情。,2,love,爱
此刻，你的名字，是我最喜欢的两个字。,2,love,爱
不经意间，今晚特别想念那些离开的人。,0,sadness,悲伤
昨天，阳光打在脸上，暖暖的，心里也是，不知道这种感觉什么时候会过去。,1,joy,快乐
这个反转太精彩了，让我猝不及防，没想到会这样。,5,surprise,惊讶
被人无故辞退，我要申请劳动仲裁。,3,anger,愤怒
被忽视的感觉，比被骂还难受，这辈子忘不了这一幕。,0,sadness,悲伤
曾经以为的一辈子，原来是有保质期的。,0,sadness,悲伤
鼓起勇气，没想到她竟然是学霸，这种感觉太强烈了。,5,surprise,惊讶
昨天，这件事太令人愤慨了，不吐不快。,3,anger,愤怒
一大早，半夜听到有东西在窗户上爬的声音。,4,fear,恐惧
真的半夜听到有东西在墙壁里爬的声音。,4,fear,恐惧
我愿意把最好的都给你，也许这就是生活吧。,2,love,爱
被忽视的感觉，比被骂还难受，久久无法平静。,0,sadness,悲伤
夜里，所有的委屈都藏在心里，说不出来，不知道这种感觉什么时候会过去。,0,sadness,悲伤
静下心来，被同事抢了功劳，领导还表扬他，心里七上八下的。,3,anger,愤怒
不知道为什么，面对那个问题，心里涌上一种深深的恐惧。,4,fear,恐惧
今天，没想到他竟然是教授。,5,surprise,惊讶
今天，嘴巴张得合不上来，这太震撼了，想找个人说说话。,5,surprise,惊讶
说实话，半夜听到婴儿哭声，但是隔壁没人住。,4,fear,恐惧
前几天，你说想和我一起变老。,2,love,爱
连最基本的尊重都没有，我实在凭什么忍。,3,anger,愤怒
发现邻居家的猫会开门。,5,surprise,惊讶
前几天，那种被威胁的感觉太可怕了，不寒而栗。,4,fear,恐惧
走在路上突然有风筝掉到我面前！,4,fear,恐惧
今天的心情好极了，整个人都充满了活力！,1,joy,快乐
刚才，被人冤枉了还不能辩解，太憋屈了。,3,anger,愤怒
看着窗外时，走在墓地旁边，浑身起鸡皮疙瘩。,4,fear,恐惧
无意间发现了一首超好听的歌。,1,joy,快乐
突然，翻到以前的聊天记录，忍不住哭了。,0,sadness,悲伤
我完全被这件事打了个措手不及，这种感觉太强烈了。,5,surprise,惊讶
被人无端辱骂，我不会善罢甘休的，想找个人说说话。,3,anger,愤怒
想逃离这一切，去一个没人认识的地方，久久无法平静。,0,sadness,悲伤
你给我系鞋带的样子，我记了很久，久久无法平静。,2,love,爱
不经意间，你在我耳边说的悄悄话，我现在还记得。,2,love,爱
被人恶意攻击，我要反击到底，这辈子忘不了这一幕。,3,anger,愤怒
被困在密闭空间里，呼吸越来越困难，这辈子忘不了这一幕。,4,fear,恐惧
被人出卖了还被说是朋友，什么朋友，没想到会这样。,3,anger,愤怒
站在天桥上，看着车来车往，觉得好寂寞。,0,sadness,悲伤
忍不住，没想到他竟然还记得我的生日，也许这就是生活吧。,5,surprise,惊讶
上周，不管发生什么，我都想守在你身边，就是这样，没什么。,2,love,爱
被老师夸奖进步很大，努力没有白费，大概就是这个感受。,1,joy,快乐
不知道为什么，无法接受这种不负责任的态度。,3,anger,愤怒
那一瞬间，下雨天窝在家看剧，惬意极了，希望一切都会好起来。,1,joy,快乐
那时候，面对那个问题，心里涌上一种深深的恐惧，感觉整个人都不好了。,4,fear,恐惧
极度的紧张和害怕让我几乎无法思考。,4,fear,恐惧
想了很久之后，最喜欢这种阳光灿烂的日子。,1,joy,快乐
深夜，这不公平，我要抗议！,3,anger,愤怒
此刻，这件事给我的感觉就是世界太奇妙了，这种感觉太强烈了。,5,surprise,惊讶
回想起来，今天的月亮好圆好亮，心情也跟着好起来。,1,joy,快乐
下班路上，因为爱你，我愿意学着变得更好。,2,love,爱
被人恶意嘲笑，我要让他们闭嘴，久久无法平静。,3,anger,愤怒
被人偷看了日记，隐私被侵犯了，只能默默承受。,3,anger,愤怒
最近，那件事让我至今还心有余悸。,4,fear,恐惧
气到整个人都在抖，这件事不能这么算了，感觉需要好好消化一下。,3,anger,愤怒
简直每一次的假装没事，都是一次内耗。,0,sadness,悲伤
看着窗外时，连笑一笑都变得那么困难，这种感觉太强烈了。,0,sadness,悲伤
一次次被欺骗，我真的忍无可忍了，想找个人说说话。,3,anger,愤怒
回想起来，这种痛苦，只有经历过的人才能理解，希望一切都会好起来。,0,sadness,悲伤
看着窗外时，黑暗中独自哭泣，泪水无声地流淌。,0,sadness,悲伤
方才，你为我撑伞的时候自己淋湿了半边。,2,love,爱
此刻，感觉自己的底线被一次次地突破，怒从心来。,3,anger,愤怒
我爱你，不是因为你完美，而是因为你是你，不吐不快。,2,love,爱
没想到他竟然是富二代，不知道这算不算正常。,5,surprise,惊讶
最深的恐惧，往往来自于最真实的担忧。,4,fear,恐惧
下班路上，原来长大就是不断地失去，没想到会这样。,0,sadness,悲伤
被人无故开除，我要维权，不知道这算不算正常。,3,anger,愤怒
太意外了，完全打了我一个措手不及，感觉整个人都不好了。,5,surprise,惊讶
你在我难过的时候什么都没说，只是抱着我，好希望有人能理解我。,2,love,爱
当时的感受只有两个字：震惊！,5,surprise,惊讶
忍不住，看到熟悉的风景，心里暖洋洋的。,1,joy,快乐
方才，你说的每一句话我都记得。,2,love,爱
那时候，哥哥从远方回来，一家人终于团聚了，说出来心里好受多了。,2,love,爱
想了很久之后，发现自己的代码被收录到开源项目。,5,surprise,惊讶
想了很久之后，你说想和我一起度过余生。,2,love,爱
跟你在一起，任何地方都可以是家！,2,love,爱
突然，平白无故被骂，这种委屈和愤怒真的难以抑制，也许这就是生活吧。,3,anger,愤怒
此刻，这是我做梦都没想到的结果。,5,surprise,惊讶
一大早，没想到她竟然是律师。,5,surprise,惊讶
被人恶意威胁，我真是不会屈服的。,3,anger,愤怒
当时就感觉脑子短路了，根本反应不过来。,5,surprise,惊讶
真的好半夜做噩梦梦到被人追，醒来还在喘。,4,fear,恐惧
想了很久之后，夜深人静，才敢让自己放声哭泣。,0,sadness,悲伤
室友给我实在带了早餐，心里暖暖的。,2,love,爱
此刻，我的尊严不是任人践踏的，我要维护自己。,3,anger,愤怒
深夜，看到蜘蛛爬到身上，吓得尖叫。,4,fear,恐惧
不知道为什么，你悄悄为我准备了生日惊喜，没想到会这样。,2,love,爱
静下心来，黑暗和孤独加在一起，是最让我害怕的组合，久久无法平静。,4,fear,恐惧
刚才，这次真的是可忍孰不可忍。,3,anger,愤怒
考试又没过，体会到自己真的很没用。,0,sadness,悲伤
想把你捧在手心中，好好珍惜。,2,love,爱
那一瞬间，你为我挡住了风，自己却感冒了，感觉需要好好消化一下。,2,love,爱
说实话，这种事会发生，真的让人惊呼不可思议。,5,surprise,惊讶
没有你的日子，觉得缺少了什么。,2,love,爱
回过神来，被人偷看了日记，隐私被侵犯了。,3,anger,愤怒
今天，骑车吹着风，感觉自由自在的，好希望有人能理解我。,1,joy,快乐
那时候，明明知道这样做是错的，还要这样做。,3,anger,愤怒
你让我第一次明白了，原来喜欢一个人是这种感到。,2,love,爱
今天的工作特别有成就感，心里七上八下的。,1,joy,快乐
爱上你，是我做过的最正确的事，就是这样，没什么。,2,love,爱
太意外的发展，我甚至不知道该高兴还是惊讶，希望一切都会好起来。,5,surprise,惊讶
半夜听到有东西在墙壁里爬的声音，没想到会这样。,4,fear,恐惧
站在熟悉的地方，却感觉陌生而悲凉，真是百感交集。,0,sadness,悲伤
我的努力没有白费，感觉超棒。,1,joy,快乐
今天，今天的一切都让我感到幸福，想找个人说说话。,1,joy,快乐
不知道为什么，妈妈突然来我的城市看我。,5,surprise,惊讶
不知道为什么，我的双腿开始发软，心里充满了恐惧。,4,fear,恐惧
刚才，你是我心里的定海神针，说出来心里好受多了。,2,love,爱
有些话烂在肚子里，也不会说出口，好希望有人能理解我。,0,sadness,悲伤
傍晚，再努力振作，悲伤还是会在夜里悄悄回来。,0,sadness,悲伤
半夜听到有玻璃碎的声音，这种感觉太强烈了。,4,fear,恐惧
朋友圈突然有人宣布结婚了，说出来心里好受多了。,5,surprise,惊讶
你偷偷记下了我实在想要的东西。,2,love,爱
今天打游戏超神了，队友都在夸我，心里七上八下的。,1,joy,快乐
一大早，所有人都在欢声笑语，只有我格格不入。,0,sadness,悲伤
这个消息来得太突然，我完全没有心理准备。,5,surprise,惊讶
被人当众打脸，这个场子我一定要找回来，说出来心里好受多了。,3,anger,愤怒
我想把每一个美好的瞬间都与你分享，久久无法平静。,2,love,爱
清晨，一个人的旅行，越走越孤独，真是百感交集。,0,sadness,悲伤
不经意间，被通知要独自去一个陌生城市，就是这样，没什么。,4,fear,恐惧
发现自己的故事被改编了。,5,surprise,惊讶
被老师点名回答问题，脑子一片空白，大概就是这个感受。,4,fear,恐惧
这种自私的行为让我非常愤怒，不吐不快。,3,anger,愤怒
午后，被通知要上台表演，腿都软了。,4,fear,恐惧
被通知要换工作，新环境让我恐惧。,4,fear,恐惧
走在路上突然有鸟飞过来撞到我，大概就是这个感受。,4,fear,恐惧
鼓起勇气，这件事做得太不厚道了，让我非常不满，不知道这种感觉什么时候会过去。,3,anger,愤怒
在街角偶遇了好久没见的朋友，就是这样，没什么。,1,joy,快乐
消息传来的那一刻，我整个人都崩溃了，真是百感交集。,0,sadness,悲伤
静下心来，站在熟悉的地方，却感觉陌生而悲凉。,0,sadness,悲伤
一大早，一想到未来的未知，内心就充满了恐慌，好希望有人能理解我。,4,fear,恐惧
忍不住，宠你、爱你、护着你，是我最想做的事，只能默默承受。,2,love,爱
我强忍着泪水，却无法掩盖内心的破碎，好希望有人能理解我。,0,sadness,悲伤
真是这种感觉就是：啊！天啊！不可思议！,5,surprise,惊讶
发现自己的idea被大公司采用了，想找个人说说话。,5,surprise,惊讶
那种无力感和恐惧混在一起，让我崩溃，这辈子忘不了这一幕。,4,fear,恐惧
今天的高兴是真实的，发自肺腑的。,1,joy,快乐
昨天，这种意外之喜，让我感到无比惊讶和感激。,5,surprise,惊讶
最近，被人无端侮辱，我气到想打人，这种感觉太强烈了。,3,anger,愤怒
想了很久之后，被人恶意刁难，我受够了这种待遇，心里七上八下的。,3,anger,愤怒
那天，一想到明天的计划，就兴奋得睡不着，只能默默承受。,1,joy,快乐
一大早，这个事实令我震惊，需要时间来消化。,5,surprise,惊讶
夜里，被人怠慢了，这种态度让人火大。,3,anger,愤怒
真的新买的耳机音质超好，耳朵怀孕了。,1,joy,快乐
前几天，发现自己的设计被选中了，就是这样，没什么。,5,surprise,惊讶
这件事做得太不厚道了，让我非常不满，想找个人说说话。,3,anger,愤怒
刚才，这件事给我的冲击太大了，一时还没缓过来。,5,surprise,惊讶
不得不说，走在路上突然有人在背后大喊。,4,fear,恐惧
这种结果太出人意料了，我目瞪口呆，感觉需要好好消化一下。,5,surprise,惊讶
这个人竟然会做出这种事，让我确实大为惊讶。,5,surprise,惊讶
午后，没想到她竟然是歌手，不知道这算不算正常。,5,surprise,惊讶
不经意间，这样的行为应该受到应有的惩罚。,3,anger,愤怒
看着窗外时，今天一路走来，脸上的笑容就没断过。,1,joy,快乐
那天，有你陪着，岁月长短都不再重要，不知道这算不算正常。,2,love,爱
走在悬崖边的栈道上，腿直打哆嗦，不知道这算不算正常。,4,fear,恐惧
午后，爸爸从来不表达，但我知道他很爱我。,2,love,爱
太被同事抢了功劳，领导还表扬他。,3,anger,愤怒
想了很久之后，你是我一直想守护的人，不得不说出来。,2,love,爱
想了很久之后，今天好多人夸了我，开心到脸红，真是百感交集。,1,joy,快乐
被人恶语相向，我的心在滴血，但又无能为力。,3,anger,愤怒
我愿意把最好的都给你，不知道这算不算正常。,2,love,爱
不得不说，有你在，再难的事我都愿意去尝试。,2,love,爱
那时候，这种做法毫无道德可言，太令人愤恨。,3,anger,愤怒
再次，发工资了，先吃顿好的犒劳自己。,1,joy,快乐
终于明白什么叫心如刀割。,0,sadness,悲伤
陪在你身边，就是我最幸福的事，想找个人说说话。,2,love,爱
突然，只要有你在，什么困难我都能面对，这种感觉太强烈了。,2,love,爱
忍不住，被人删好友了还被拉黑，什么态度。,3,anger,愤怒
往昔的美好已经回不去了，让人惋惜。,0,sadness,悲伤
爱你，不需要理由，就是这么简单，说出来心里好受多了。,2,love,爱
下班路上，怒气难消，必须让这件事有个说法。,3,anger,愤怒
你在我耳边说的我会永远守护你，我幸福了，没想到会这样。,2,love,爱
不经意间，被人恶意造谣，我要讨回清白。,3,anger,愤怒
你说不管未来怎样都要和我在一起，久久无法平静。,2,love,爱
不知道为什么，恐惧的时候，全身冷汗直冒，但又无能为力。,4,fear,恐惧
被人坑了钱还被说小气，心里七上八下的。,3,anger,愤怒
收到了暗恋对象的消息，心跳加速，只能默默承受。,1,joy,快乐
生活虽然平淡，但这种满足感真的很好，也许这就是生活吧。,1,joy,快乐
当时就感觉脑子短路了，根本反应不过来，不知道这种感觉什么时候会过去。,5,surprise,惊讶
被人无故冷落，我真的很受伤，感觉整个人都不好了。,3,anger,愤怒
被人恶意曝光，我要追究法律责任。,3,anger,愤怒
这一切都是为了利益，太让人寒心和恼火。,3,anger,愤怒
上周，被人看不起的感觉，让我怒火中烧。,3,anger,愤怒
被人恶意威胁，我要报警处理。,3,anger,愤怒
一想到未来的未知，内心就充满了恐慌，说出来心里好受多了。,4,fear,恐惧
今天，雨天一个人等公交，突然就红了眼眶。,0,sadness,悲伤
此刻，这种快乐无法言表，就是由内而外地高兴。,1,joy,快乐
这种快乐无法言表，就是由内而外地高兴，也许这就是生活吧。,1,joy,快乐
被人恶意曝光，我真的要追究法律责任。,3,anger,愤怒
这几天，被困在情绪的漩涡里出不来。,0,sadness,悲伤
突然收到一笔意外的退款！,5,surprise,惊讶
午后，半夜听到门铃响，但是没人按，没想到会这样。,4,fear,恐惧
完全漠视我的感受，凭什么，说出来心里好受多了。,3,anger,愤怒
傍晚，骑车吹着风，感觉自由自在的，不知道这种感觉什么时候会过去。,1,joy,快乐
最近，发现自己的建议被领导采纳了。,5,surprise,惊讶
收到了意外的惊喜，喜悦极了。,1,joy,快乐
睡了个午觉，醒来阳光洒在身上好舒服。,1,joy,快乐
下班路上，没想到他竟然是宇航员。,5,surprise,惊讶
此刻，没想到她竟然是冠军，说出来心里好受多了。,5,surprise,惊讶
这件事完全出乎我的预料，惊讶到无法形容，也许这就是生活吧。,5,surprise,惊讶
你为我学了很多我不懂的东西。,2,love,爱
那个最懂我真是的人，已经不在了。,0,sadness,悲伤
回过神来，这个真相让我大吃一惊，一时无法接受，大概就是这个感受。,5,surprise,惊讶
说实话，看到有人跟踪我，心跳加速。,4,fear,恐惧
静下心来，听到这个消息的一刻，我完全呆住了，没想到会这样。,5,surprise,惊讶
清晨，终于搬进了新家，一切都是新的开始。,1,joy,快乐
看到一首老歌，勾起了很多兴奋的回忆。,1,joy,快乐
再次，没想到她竟然是宇宙的奇迹。,5,surprise,惊讶
那一瞬间，感觉好久没有这么轻松过了，说出来心里好受多了。,1,joy,快乐
这几天，你为我改变了自己的习惯。,2,love,爱
再次，默默承受着一切，却没有人懂得我的疲惫，也许这就是生活吧。,0,sadness,悲伤
昨天，突然被邀请去创造历史。,5,surprise,惊讶
太突然被通知可以拥有超能力。,5,surprise,惊讶
这种不负责任的做法让我极度失望和气愤。,3,anger,愤怒
夜里，这种蛮不讲理的行为真的让我怒火中烧，感觉需要好好消化一下。,3,anger,愤怒
突然被邀请去创造历史，不吐不快。,5,surprise,惊讶
你记得我太喜欢吃什么，每次都会给我带。,2,love,爱
看着窗外时，弟弟给我发了一条很长的生日祝福。,2,love,爱
毕业那天，哭得稀里哗啦的，没想到会这样。,0,sadness,悲伤
此刻，这个意外的发现让我激动得半天没缓过来。,5,surprise,惊讶
早上起来天气晴朗，立刻心情大好，就是这样，没什么。,1,joy,快乐
看着窗外时，有些遗憾，一辈子都弥补不了。,0,sadness,悲伤
今天，有些告别，连再见都没来得及说，说出来心里好受多了。,0,sadness,悲伤
看着镜子里的自己，觉得好陌生好疲惫，想找个人说说话。,0,sadness,悲伤
不经意间，前任突然发消息说想我了。,5,surprise,惊讶
傍晚，心情低落到极点，什么都提不起劲，不知道这算不算正常。,0,sadness,悲伤
那时候，再次被辜负，我不知道还要忍多久，没想到会这样。,3,anger,愤怒
突然，心里装着太多说不出口的难过。,0,sadness,悲伤
看到孩子的笑脸，我确实也跟着开心起来。,1,joy,快乐
没想到他竟然是永恒的存在，说出来心里好受多了。,5,surprise,惊讶
前几天，给爸妈打了电话，听到了他们的声音好安心。,2,love,爱
这几天，一觉睡到自然醒，感觉整个人都活过来了，心里七上八下的。,1,joy,快乐
清晨，今天的晚霞好美，心情也跟着好起来。,1,joy,快乐
回过神来，终于盼到了这一天，激动得不知道怎么表达，希望自己能快点好起来。,1,joy,快乐
每次想到这件事，心里就像被针扎一样，这辈子忘不了这一幕。,0,sadness,悲伤
前几天，妈妈突然来我的城市看我，只能默默承受。,5,surprise,惊讶
一想到未来的未知，内心就充满了恐慌，好希望有人能理解我。,4,fear,恐惧
突然被通知可以改变世界，感觉需要好好消化一下。,5,surprise,惊讶
没想到他竟然是运动员，想找个人说说话。,5,surprise,惊讶
被人无故辞退，我要讨个说法！,3,anger,愤怒
被人嘲笑长相，气到想打人。,3,anger,愤怒
突然，今天的晚霞好美，心情也跟着好起来。,1,joy,快乐
深夜，今天的小确幸好多，感谢生活。,1,joy,快乐
回过神来，有你在，再难的事我都愿意去尝试，感觉整个人都不好了。,2,love,爱
上周，你在我生病的时候一直守在床边，不知道这算不算正常。,2,love,爱
不得不说，不经过我同意，擅自做了这种事，真过分。,3,anger,愤怒
此刻，被人嘲笑了梦想，我要让他们后悔。,3,anger,愤怒
那个消息让我整个人都僵住了，胆战心惊到极点。,4,fear,恐惧
你说我是你的全世界。,2,love,爱
夜里，终于把论文写完了，如释重负，没想到会这样。,1,joy,快乐
夜里，最怕失去，失去的恐惧压得我喘不过气，心里七上八下的。,4,fear,恐惧
突然，每次你对我笑的样子，都让我心跳加速，真的不知道该怎么办。,2,love,爱
夜里，你为我改变了自己的习惯。,2,love,爱
那天，最后那一次分别，我没能好好说再见，也许这就是生活吧。,0,sadness,悲伤
这几天，今天好多人夸了我，开心到脸红。,1,joy,快乐
静下心来，被同事抢了功劳，领导还表扬他。,3,anger,愤怒
再次，你帮我挡住了所有的风雨。,2,love,爱
刚才，那个画面一闪而过，但恐惧感久久不散。,4,fear,恐惧
哈哈哈，今天遇到的事情太搞笑了。,1,joy,快乐
你在我耳边说的我会永远守护你，我幸福了。,2,love,爱
下班路上，半夜听到有水滴声，越来越大声，想找个人说说话。,4,fear,恐惧
那一刻，我感受到了前所未有的畏惧。,4,fear,恐惧
打开邮箱发现被梦校录取了，就是这样，没什么。,5,surprise,惊讶
那天，半夜醒来发现停电了，好害怕，不吐不快。,4,fear,恐惧
又一个人度过了漫长的夜晚，只能默默承受。,0,sadness,悲伤
今天的小确幸好多，感谢生活，不吐不快。,1,joy,快乐
夜里，没想到他竟然是厨师。,5,surprise,惊讶
那天，被人碰瓷了，太可恶了，不得不说出来。,3,anger,愤怒
忍不住，被人在背后议论和诽谤，简直气炸了。,3,anger,愤怒
一个人的夜晚，总是特别难熬。,0,sadness,悲伤
考试被冤枉作弊，委屈又愤怒。,3,anger,愤怒
今天什么事都顺心，人生赢家的感觉，好希望有人能理解我。,1,joy,快乐
这简直超出了想象，太不可思议了，真是百感交集。,5,surprise,惊讶
那天，这件事打了我一个措手不及，太惊讶了，就是这样，没什么。,5,surprise,惊讶
想了很久之后，被人无理取闹，我已经忍到极限了。,3,anger,愤怒
清晨，身边都是喜欢的人，什么都不用担心，感觉整个人都不好了。,1,joy,快乐
回想起来，下雨天窝在家看剧，惬意极了。,1,joy,快乐
那件事之后，我对某些事物产生了极大的害怕。,4,fear,恐惧
朋友在我真的生日那天策划了惊喜。,2,love,爱
不经意间，发现自己的人生翻开了新篇章。,5,surprise,惊讶
下班路上，忍气吞声太久了，今天终于爆发了。,3,anger,愤怒
沉甸甸的悲伤，压得我喘不过气。,0,sadness,悲伤
发现自己的努力被全世界看到了，不吐不快。,5,surprise,惊讶
我以为我已经走出来了，却发现自己还在原地，真是百感交集。,0,sadness,悲伤
清晨，不经过我同意，擅自做了这种事，真过分。,3,anger,愤怒
太突然被夸是天才。,5,surprise,惊讶
上周，这件事触碰了我的底线，我无法忍受，真是百感交集。,3,anger,愤怒
所有的委屈都藏在心中，说不出来。,0,sadness,悲伤
一大早，我不敢独处，因为那种恐惧感会席卷而来。,4,fear,恐惧
你说想和我一起走到最后。,2,love,爱
午后，和家人在一起，什么烦恼都消散了。,1,joy,快乐
真的好爱你，就像呼吸，自然而然，无法停止。,2,love,爱
夜里，你给了我勇气去面对生活的一切，感觉需要好好消化一下。,2,love,爱
刚才，被人恶意诽谤，我要让他们付出代价，没想到会这样。,3,anger,愤怒
傍晚，这件事让我意识到，有些失去是永远的。,0,sadness,悲伤
回过神来，想把你捧在手心里，好好珍惜。,2,love,爱
不得不说，爱你的每一面，包括你的不完美。,2,love,爱
一大早，突然被通知可以入股。,5,surprise,惊讶
这几天，没想到她竟然是歌手。,5,surprise,惊讶
那天，那个噩梦太真实了，醒来还一直在发抖。,4,fear,恐惧
失去了他，我才明白什么叫真正的痛苦，想找个人说说话。,0,sadness,悲伤
昨天，路边的花开了，春天真的来了，说出来心里好受多了。,1,joy,快乐
花枯了，就像我此刻的心情，没想到会这样。,0,sadness,悲伤
无人问津的日子里，只有影子陪我，这辈子忘不了这一幕。,0,sadness,悲伤
那时候，你为我做的早餐是我每天最期待的事。,2,love,爱
久等的事情终于来了，兴奋到语无伦次。,1,joy,快乐
我以为我很坚强，直到那一刻。,0,sadness,悲伤
回想起来，悲伤像雾一样弥漫在我心里散不去，就是这样，没什么。,0,sadness,悲伤
发现自己的方法被推广了，也许这就是生活吧。,5,surprise,惊讶
被这样对待，任何人都会愤怒的，心里七上八下的。,3,anger,愤怒
最近，突然被通知可以分房，好希望有人能理解我。,5,surprise,惊讶
真的这件事太令人惊讶了，根本预料不到。,5,surprise,惊讶
心里装着太多说不出口的难过，不得不说出来。,0,sadness,悲伤
说实话，当时的感受只有两个字：震惊。,5,surprise,惊讶
最近，被人恶意刁难，我受够了这种待遇。,3,anger,愤怒
今天，被人删好友了还被拉黑，什么态度。,3,anger,愤怒
走在路上突然有人在暗处叫我的名字，好希望有人能理解我。,4,fear,恐惧
这种不负责任的做法让我极度失望和生气。,3,anger,愤怒
想了很久之后，被人恶意曝光隐私，我要报警。,3,anger,愤怒
那时候，恐惧袭来的时候，整个人都失去了冷静，不知道这种感觉什么时候会过去。,4,fear,恐惧
你的温暖让我感受到了真正的快乐。,2,love,爱
和爸妈视频，笑着聊了好久。,1,joy,快乐
花枯了，就像我此刻的心情，说出来心里好受多了。,0,sadness,悲伤
看着窗外时，生日快乐这四个字，今天没人为我说。,0,sadness,悲伤
分手一百天了，还是会想你，这种感觉太强烈了。,0,sadness,悲伤
我爱你，不是因为你完美，而是因为你是你，就是这样，没什么。,2,love,爱
被人无端指责，我气到说不出话来。,3,anger,愤怒
当时愣在原地，好几秒钟都没有说话，但又无能为力。,5,surprise,惊讶
路过那家店，想起我太们曾经一起去过。,0,sadness,悲伤
又一个人坐在窗边，望着窗外发呆，没想到会这样。,0,sadness,悲伤
终于把驾照考过了，自由的感觉。,1,joy,快乐
刚才，今天所有的不开心都被快乐抵消了，感觉整个人都不好了。,1,joy,快乐
那种胆怯感让我整个晚上都无法安心入睡。,4,fear,恐惧
不知道为什么，和朋友一起唱K，唱到嗓子哑了还意犹未尽。,1,joy,快乐
午后，今天的月亮好圆好亮，心情也跟着好起来。,1,joy,快乐
想了很久之后，走在路上突然有车鸣笛，吓了一跳。,4,fear,恐惧
你为我做的那些事情让我相信了爱情，希望自己能快点好起来。,2,love,爱
沉默是我唯一能做的事情，大概就是这个感受。,0,sadness,悲伤
和家人一起看了春晚，笑到肚子疼，不知道这种感觉什么时候会过去。,1,joy,快乐
静下心来，和闺蜜逛街买到了心水的衣服。,1,joy,快乐
一大早，突然收到一笔意外的退款，也许这就是生活吧。,5,surprise,惊讶
往昔的美好已经回不去了，让人惋惜，但又无能为力。,0,sadness,悲伤
最后那一次分别，我没能好好说再见，感觉整个人都不好了。,0,sadness,悲伤
简直那种强烈的恐惧感像电流一样穿遍全身。,4,fear,恐惧
昨天，你送我的那条围巾，我一直在戴。,2,love,爱
你为我撑伞的时候自己淋湿了半边。,2,love,爱
昨天，好想回到小时候，无忧无虑的。,0,sadness,悲伤
不知道为什么，今天的心情好极了，整个人都充满了活力。,1,joy,快乐
新买的绿植长出了新芽，好有生命力。,1,joy,快乐
被忽视、被无视，这是对我最大的侮辱，也许这就是生活吧。,3,anger,愤怒
深夜，第一次尝试潜水，看到了美丽的海底世界，心里七上八下的。,1,joy,快乐
鼓起勇气，我只想安静地哭一场，然后重新出发。,0,sadness,悲伤
不经意间，你在我耳边说的我会永远守护你，我幸福了，大概就是这个感受。,2,love,爱
下班路上，不想让别人看见我哭，只能独自承受，好希望有人能理解我。,0,sadness,悲伤
一个意想不到的惊喜，让我喜出望外，感觉需要好好消化一下。,5,surprise,惊讶
前几天，你在我耳边说的每一句情话都是真心的，真是百感交集。,2,love,爱
上周，你在我生日那天为我唱了生日歌。,2,love,爱
每次想到这件事就气得发抖，也许这就是生活吧。,3,anger,愤怒
被人无端猜忌，我实在很愤怒很委屈。,3,anger,愤怒
看着窗外时，突然被邀请去创造历史。,5,surprise,惊讶
鼓起勇气，收到了一份特别用心的生日礼物。,1,joy,快乐
回想起来，室友给我带了早餐，心里暖暖的，不吐不快。,2,love,爱
一大早，这个发展完全出乎我的意料，太令人惊叹。,5,surprise,惊讶
午后，打开红包发现金额比想象中大。,5,surprise,惊讶
清晨，感觉有什么不好的事情要发生，我很不安，感觉整个人都不好了。,4,fear,恐惧
不经意间，这样的行为应该受到应有的惩罚，不得不说出来。,3,anger,愤怒
这件事发生的时候，我整个人都愣住了，希望自己能快点好起来。,5,surprise,惊讶
太被人造黄谣，气到想报警。,3,anger,愤怒
这几天，加班到凌晨却被说效率低，气死了。,3,anger,愤怒
清晨，走在路上突然有东西从天上掉下来。,4,fear,恐惧
不知道为什么，今天的一切都完美无缺，感谢生活。,1,joy,快乐
上周，看到那一幕，我整个人都石化了。,5,surprise,惊讶
那时候，每次想到这件事就气得发抖，但又无能为力。,3,anger,愤怒
再次，终于明白什么叫心如刀割。,0,sadness,悲伤
实在收到了暗恋对象的消息，心跳加速。,1,joy,快乐
说实话，那首歌一响起，眼眶就红了。,0,sadness,悲伤
想了很久之后，被现实打败了，不想再挣扎了。,0,sadness,悲伤
静下心来，生日那天，没有一个人记得。,0,sadness,悲伤
你记得我太们第一次见面的场景。,2,love,爱
高兴的事越来越少，难过的事越来越多。,0,sadness,悲伤
发现自己的人生达到了巅峰！,5,surprise,惊讶
前几天，每次笑完之后，那种孤寂感更重了。,0,sadness,悲伤
